Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Company Size,Job Title,Role,Company,Min_experience,Max_experience,Average_experience,Average_Salary
1055669826199511,5 to 14 Years,B.Com,$55K-$118K,"Washington, D.C.",USA,37,-95,128884,Software Engineer,Backend Developer,Truist Financial,5,14,9.5,86500
1021194328495620,5 to 12 Years,M.Com,$58K-$112K,"Washington, D.C.",USA,37,-95,119884,Legal Secretary,Court Clerk,Thor Industries,5,12,8.5,85000
66984752763616,3 to 10 Years,PhD,$63K-$94K,"Washington, D.C.",USA,37,-95,42313,Procurement Specialist,Sourcing Analyst,NRG Energy,3,10,6.5,78500
2370523409338477,4 to 9 Years,BCA,$63K-$98K,"Washington, D.C.",USA,37,-95,45191,Supply Chain Manager,Logistics Manager,Norfolk Southern,4,9,6.5,80500
68206249854154,0 to 10 Years,M.Tech,$58K-$128K,"Washington, D.C.",USA,37,-95,100220,Office Manager,Facilities Manager,Reinsurance Group of America,0,10,5.0,93000
2374570413993776,1 to 9 Years,BBA,$56K-$128K,"Washington, D.C.",USA,37,-95,55715,Supply Chain Analyst,Logistics Analyst,Deutsche Lufthansa AG,1,9,5.0,92000
1602697691282378,4 to 14 Years,B.Com,$64K-$101K,"Washington, D.C.",USA,37,-95,108369,Database Administrator,Database Developer,Sysco,4,14,9.0,82500
1150434138134059,0 to 12 Years,MCA,$57K-$81K,"Washington, D.C.",USA,37,-95,25454,Accountant,Forensic Accountant,KLA,0,12,6.0,69000
1420540885333890,0 to 10 Years,MBA,$60K-$81K,"Washington, D.C.",USA,37,-95,133922,Financial Advisor,Retirement Planner,Toll Brothers,0,10,5.0,70500
283969235908903,0 to 14 Years,B.Tech,$55K-$80K,"Washington, D.C.",USA,37,-95,64232,UI Developer,UX/UI Designer,Adobe,0,14,7.0,67500
27143523555775,0 to 14 Years,M.Com,$55K-$114K,"Washington, D.C.",USA,37,-95,98561,Public Relations Specialist,Brand PR Specialist,Vistra,0,14,7.0,84500
1517176462508081,2 to 14 Years,B.Tech,$59K-$82K,"Washington, D.C.",USA,37,-95,117121,Software Tester,Performance Tester,ARKO,2,14,8.0,70500
2310793924962369,1 to 10 Years,M.Com,$58K-$116K,"Washington, D.C.",USA,37,-95,114600,Email Marketing Specialist,Email Campaign Manager,Chewy,1,10,5.5,87000
1075802708922981,2 to 15 Years,PhD,$65K-$80K,"Washington, D.C.",USA,37,-95,13821,Interior Designer,Commercial Interior Designer,Tesla,2,15,8.5,72500
1134941305293629,0 to 12 Years,BBA,$56K-$84K,"Washington, D.C.",USA,37,-95,36201,Environmental Engineer,Environmental Consultant,Uber Technologies,0,12,6.0,70000
1091470016564658,1 to 9 Years,PhD,$65K-$113K,"Washington, D.C.",USA,37,-95,131428,IT Support Specialist,Help Desk Support Specialist,UFP Industries,1,9,5.0,89000
2151696867239519,2 to 12 Years,B.Tech,$64K-$80K,"Washington, D.C.",USA,37,-95,16055,Copywriter,SEO Copywriter,Lululemon athletica,2,12,7.0,72000
2510338528593883,3 to 15 Years,B.Com,$64K-$112K,"Washington, D.C.",USA,37,-95,124860,Procurement Manager,Supplier Diversity Manager,Best Buy,3,15,9.0,88000
1962534252040352,4 to 9 Years,BBA,$59K-$93K,"Washington, D.C.",USA,37,-95,56800,Research Analyst,Market Research Analyst,Halliburton,4,9,6.5,76000
2158926680390747,3 to 13 Years,PhD,$65K-$129K,"Washington, D.C.",USA,37,-95,93138,Administrative Assistant,Data Entry Specialist,Wells Fargo,3,13,8.0,97000
510926513327342,4 to 8 Years,B.Tech,$60K-$93K,"Washington, D.C.",USA,37,-95,75599,HR Coordinator,Recruitment Coordinator,KLA,4,8,6.0,76500
1710471833654201,2 to 13 Years,M.Tech,$61K-$107K,"Washington, D.C.",USA,37,-95,87786,Structural Engineer,Bridge Engineer,Aditya Birla Capital,2,13,7.5,84000
2818528796513542,0 to 12 Years,M.Tech,$55K-$92K,"Washington, D.C.",USA,37,-95,111680,Network Security Specialist,Security Consultant,Jabil,0,12,6.0,73500
2195266707246586,1 to 8 Years,BBA,$61K-$107K,"Washington, D.C.",USA,37,-95,69437,Landscape Designer,Commercial Landscape Architect,Keurig Dr Pepper,1,8,4.5,84000
161109231502085,3 to 15 Years,PhD,$55K-$107K,"Washington, D.C.",USA,37,-95,13752,Civil Engineer,Structural Engineer,Hindustan Unilever Limited (HUL),3,15,9.0,81000
469889605856177,0 to 8 Years,M.Com,$57K-$96K,"Washington, D.C.",USA,37,-95,110680,Software Tester,Quality Assurance Analyst,Paccar,0,8,4.0,76500
403989077333490,5 to 10 Years,MCA,$60K-$103K,"Washington, D.C.",USA,37,-95,31447,Software Tester,Quality Assurance Analyst,Reliance Industries Limited,5,10,7.5,81500
565383321824557,0 to 12 Years,MCA,$55K-$124K,"Washington, D.C.",USA,37,-95,130560,Chemical Engineer,Research and Development (R&D) Engineer,ManpowerGroup,0,12,6.0,89500
1143738947534683,0 to 9 Years,M.Com,$56K-$130K,"Washington, D.C.",USA,37,-95,109308,Purchasing Agent,Supply Chain Coordinator,State Farm Insurance,0,9,4.5,93000
1943176466054873,0 to 10 Years,B.Com,$56K-$115K,"Washington, D.C.",USA,37,-95,123931,Procurement Manager,Strategic Sourcing Manager,Charter Communications,0,10,5.0,85500
2267567206719673,2 to 10 Years,MBA,$64K-$126K,"Washington, D.C.",USA,37,-95,66279,Project Coordinator,Construction Project Coordinator,Volkswagen Financial Services AG,2,10,6.0,95000
844327591407120,2 to 14 Years,M.Tech,$64K-$98K,"Washington, D.C.",USA,37,-95,99692,Supply Chain Analyst,Logistics Analyst,Avast,2,14,8.0,81000
84183944921407,1 to 14 Years,B.Tech,$58K-$123K,"Washington, D.C.",USA,37,-95,78434,Supply Chain Manager,Demand Planner,Avnet,1,14,7.5,90500
647458150420238,2 to 8 Years,M.Com,$56K-$127K,"Washington, D.C.",USA,37,-95,109457,UX Researcher,User Researcher,"Revlon, Inc.",2,8,5.0,91500
1524513305376357,4 to 11 Years,B.Tech,$58K-$85K,"Washington, D.C.",USA,37,-95,119513,Customer Service Manager,Customer Support Manager,Corteva,4,11,7.5,71500
2671813272875463,5 to 15 Years,MCA,$60K-$107K,"Washington, D.C.",USA,37,-95,133528,Family Nurse Practitioner,Geriatric Nurse Practitioner,PPG Industries,5,15,10.0,83500
2629366830733575,5 to 15 Years,BCA,$64K-$89K,"Washington, D.C.",USA,37,-95,123838,Network Engineer,Network Security Engineer,Berkeley Group Holdings,5,15,10.0,76500
2331469509248673,3 to 15 Years,BA,$62K-$114K,"Washington, D.C.",USA,37,-95,100731,Business Analyst,Data Business Analyst,Qurate Retail,3,15,9.0,88000
1995559993321128,0 to 14 Years,BBA,$64K-$88K,"Washington, D.C.",USA,37,-95,49726,Investment Analyst,Portfolio Manager,Alphabet,0,14,7.0,76000
2027240277615681,2 to 10 Years,BA,$61K-$122K,"Washington, D.C.",USA,37,-95,27871,Research Scientist,Senior Researcher,China Pacific Insurance,2,10,6.0,91500
1882617438135498,3 to 14 Years,BBA,$65K-$104K,"Washington, D.C.",USA,37,-95,62661,Architect,Sustainable Design Specialist,Ping An Insurance,3,14,8.5,84500
2708475031707480,5 to 9 Years,M.Com,$57K-$122K,"Washington, D.C.",USA,37,-95,104563,Customer Success Manager,Onboarding Specialist,WHSmith,5,9,7.0,89500
1992117028822708,0 to 8 Years,PhD,$58K-$101K,"Washington, D.C.",USA,37,-95,13898,Systems Engineer,Systems Integration Specialist,CNOOC (China National Offshore Oil Corporation),0,8,4.0,79500
2709493871224652,2 to 13 Years,M.Tech,$58K-$102K,"Washington, D.C.",USA,37,-95,56193,Event Manager,Conference Manager,Admiral Group,2,13,7.5,80000
886723814165202,1 to 15 Years,M.Tech,$64K-$81K,"Washington, D.C.",USA,37,-95,94699,Environmental Engineer,Sustainability Specialist,Ingredion,1,15,8.0,72500
2531946230294734,3 to 9 Years,BBA,$58K-$81K,"Washington, D.C.",USA,37,-95,128086,Back-End Developer,API Developer,Tencent Music Entertainment Group,3,9,6.0,69500
1888302723092408,4 to 12 Years,B.Com,$57K-$80K,"Washington, D.C.",USA,37,-95,77494,Litigation Attorney,Family Law Attorney,Fannie Mae,4,12,8.0,68500
2929653534376199,5 to 9 Years,M.Tech,$56K-$99K,"Washington, D.C.",USA,37,-95,113829,UX/UI Designer,User Experience Designer,GlaxoSmithKline,5,9,7.0,77500
2838879544924599,0 to 10 Years,MBA,$59K-$106K,"Washington, D.C.",USA,37,-95,60130,SEO Specialist,Content SEO Strategist,Sprint Corporation,0,10,5.0,82500
2276905663495345,5 to 9 Years,BBA,$58K-$85K,"Washington, D.C.",USA,37,-95,60843,Litigation Attorney,Family Law Attorney,Freddie Mac,5,9,7.0,71500
373952393945666,0 to 10 Years,B.Com,$59K-$119K,"Washington, D.C.",USA,37,-95,13464,Procurement Manager,Strategic Sourcing Manager,Deutsche Wohnen SE,0,10,5.0,89000
1341724465267777,3 to 9 Years,BCA,$56K-$127K,"Washington, D.C.",USA,37,-95,40780,Event Coordinator,Event Planner,BP (British Petroleum),3,9,6.0,91500
2426870549869985,3 to 8 Years,BA,$55K-$100K,"Washington, D.C.",USA,37,-95,15541,Sales Representative,Account Executive,CarMax,3,8,5.5,77500
134985488688690,4 to 8 Years,BCA,$62K-$89K,"Washington, D.C.",USA,37,-95,92109,Social Media Coordinator,Content Creator,Santos Limited,4,8,6.0,75500
2988193102440057,4 to 13 Years,M.Com,$65K-$105K,"Washington, D.C.",USA,37,-95,127174,Family Lawyer,Child Custody Lawyer,Advance Auto Parts,4,13,8.5,85000
1429791376328716,3 to 10 Years,B.Tech,$59K-$83K,"Washington, D.C.",USA,37,-95,119238,Financial Analyst,Financial Planner,AutoNation,3,10,6.5,71000
624215475769507,5 to 11 Years,M.Com,$57K-$87K,"Washington, D.C.",USA,37,-95,128460,Network Security Specialist,Cybersecurity Analyst,WESCO International,5,11,8.0,72000
2546070108622727,5 to 11 Years,B.Com,$57K-$116K,"Washington, D.C.",USA,37,-95,98623,UX/UI Designer,User Experience Designer,PulteGroup,5,11,8.0,86500
1855777618835290,2 to 9 Years,PhD,$58K-$97K,"Washington, D.C.",USA,37,-95,67515,Architect,Sustainable Design Specialist,"T-Mobile US, Inc.",2,9,5.5,77500
2082277793151466,0 to 9 Years,B.Com,$61K-$106K,"Washington, D.C.",USA,37,-95,102327,Legal Assistant,Legal Secretary,Cheniere Energy,0,9,4.5,83500
1226294231677145,1 to 15 Years,BCA,$57K-$91K,"Washington, D.C.",USA,37,-95,106466,Process Engineer,Industrial Engineer,Hormel Foods,1,15,8.0,74000
1436174410848126,3 to 10 Years,BA,$60K-$96K,"Washington, D.C.",USA,37,-95,67786,Nurse Practitioner,Acute Care Nurse Practitioner,Berger Paints India Limited,3,10,6.5,78000
1885745344748518,2 to 14 Years,PhD,$57K-$100K,"Washington, D.C.",USA,37,-95,121996,Teacher,Classroom Teacher,Indian Bank,2,14,8.0,78500
516982987554993,1 to 13 Years,M.Tech,$64K-$85K,"Washington, D.C.",USA,37,-95,27634,SEO Specialist,Content SEO Strategist,Exxon Mobil,1,13,7.0,74500
941582430418624,2 to 12 Years,MBA,$64K-$100K,"Washington, D.C.",USA,37,-95,100219,Network Engineer,Wireless Network Engineer,Westlake,2,12,7.0,82000
2930152676162820,5 to 12 Years,MCA,$57K-$118K,"Washington, D.C.",USA,37,-95,118161,Brand Ambassador,Social Media Influencer,Quest Diagnostics,5,12,8.5,87500
366577584522180,3 to 14 Years,PhD,$62K-$106K,"Washington, D.C.",USA,37,-95,43989,Art Director,Art Curator,NetEase,3,14,8.5,84000
2676211846074458,2 to 11 Years,MCA,$64K-$99K,"Washington, D.C.",USA,37,-95,107335,Database Administrator,Database Analyst,Micro Focus International,2,11,6.5,81500
1214723232284482,0 to 13 Years,MCA,$60K-$80K,"Washington, D.C.",USA,37,-95,92312,Speech Therapist,Adult Speech Therapist,Biogen,0,13,6.5,70000
104973356172995,3 to 9 Years,M.Tech,$55K-$122K,"Washington, D.C.",USA,37,-95,74150,Family Nurse Practitioner,Primary Care Provider,Vodafone,3,9,6.0,88500
1952117211122272,2 to 14 Years,PhD,$60K-$95K,"Washington, D.C.",USA,37,-95,117533,Landscape Designer,Sustainable Landscape Specialist,SAP SE,2,14,8.0,77500
730304390106228,4 to 15 Years,BA,$58K-$82K,"Washington, D.C.",USA,37,-95,113156,Environmental Consultant,Sustainability Consultant,Vodafone,4,15,9.5,70000
1086395524750732,3 to 8 Years,BCA,$65K-$101K,"Washington, D.C.",USA,37,-95,20201,Product Manager,Agile Product Owner,Goldman Sachs Group,3,8,5.5,83000
282313578707710,3 to 14 Years,M.Com,$56K-$103K,"Washington, D.C.",USA,37,-95,47270,Key Account Manager,Strategic Account Manager,WESCO International,3,14,8.5,79500
2013862608424973,0 to 10 Years,B.Com,$56K-$124K,"Washington, D.C.",USA,37,-95,93869,Occupational Therapist,Mental Health Occupational Therapist,Old Republic International,0,10,5.0,90000
2355291114780332,4 to 10 Years,BCA,$61K-$125K,"Washington, D.C.",USA,37,-95,80817,Landscape Designer,Sustainable Landscape Specialist,Abbott Laboratories,4,10,7.0,93000
282685195673137,3 to 15 Years,BA,$61K-$94K,"Washington, D.C.",USA,37,-95,69208,Web Developer,Backend Web Developer,Avenue Supermarts (DMart),3,15,9.0,77500
2401400804891195,2 to 15 Years,BBA,$60K-$96K,"Washington, D.C.",USA,37,-95,116322,Key Account Manager,Strategic Account Manager,Crown Holdings,2,15,8.5,78000
14105497996690,0 to 8 Years,B.Tech,$55K-$102K,"Washington, D.C.",USA,37,-95,20185,Event Planner,Wedding Planner,Wesfarmers Limited,0,8,4.0,78500
2874946150129134,2 to 12 Years,MCA,$61K-$96K,"Washington, D.C.",USA,37,-95,119919,Structural Engineer,Bridge Engineer,Global Payments,2,12,7.0,78500
1638473396589311,2 to 11 Years,BCA,$62K-$93K,"Washington, D.C.",USA,37,-95,53173,Back-End Developer,Server Developer,TPG Telecom,2,11,6.5,77500
1357514902444868,3 to 13 Years,B.Com,$59K-$101K,"Washington, D.C.",USA,37,-95,55473,UX/UI Designer,Interaction Designer,Viatris,3,13,8.0,80000
1381862548590440,1 to 13 Years,B.Com,$63K-$120K,"Washington, D.C.",USA,37,-95,65470,Marketing Coordinator,Marketing Specialist,EasyJet,1,13,7.0,91500
1957295635746455,0 to 10 Years,B.Com,$59K-$111K,"Washington, D.C.",USA,37,-95,36426,SEO Specialist,Content SEO Strategist,Balfour Beatty,0,10,5.0,85000
1796616354440919,0 to 12 Years,MCA,$58K-$86K,"Washington, D.C.",USA,37,-95,126086,Electrical Engineer,Electronics Hardware Engineer,Otis Worldwide,0,12,6.0,72000
170671197207610,2 to 12 Years,MBA,$62K-$85K,"Washington, D.C.",USA,37,-95,127003,SEO Specialist,Technical SEO Specialist,Hyatt Hotels Corporation,2,12,7.0,73500
889335987314655,2 to 13 Years,B.Com,$60K-$117K,"Washington, D.C.",USA,37,-95,71097,Inventory Analyst,Inventory Control Specialist,PulteGroup,2,13,7.5,88500
1529546474385935,1 to 8 Years,M.Com,$60K-$84K,"Washington, D.C.",USA,37,-95,114232,Digital Marketing Specialist,Social Media Manager,DuPont,1,8,4.5,72000
1171070379495425,3 to 10 Years,B.Com,$65K-$97K,"Washington, D.C.",USA,37,-95,118894,Copywriter,Technical Copywriter,Universal Health Services,3,10,6.5,81000
2662890968614115,4 to 8 Years,BA,$59K-$103K,"Washington, D.C.",USA,37,-95,104897,Occupational Therapist,Mental Health Occupational Therapist,Carvana,4,8,6.0,81000
21494951739556,5 to 14 Years,B.Tech,$60K-$90K,"Washington, D.C.",USA,37,-95,93055,Software Tester,Quality Assurance Analyst,TJX,5,14,9.5,75000
1328439100458520,1 to 14 Years,M.Com,$58K-$122K,"Washington, D.C.",USA,37,-95,71834,Network Administrator,Systems Administrator,TravelCenters of America,1,14,7.5,90000
3017535955101616,2 to 9 Years,MCA,$62K-$105K,"Washington, D.C.",USA,37,-95,47697,Project Manager,Agile Project Manager,Travis Perkins,2,9,5.5,83500
18191261704487,4 to 15 Years,BCA,$61K-$115K,"Washington, D.C.",USA,37,-95,129592,Administrative Assistant,Data Entry Specialist,Expeditors International of Washington,4,15,9.5,88000
2994708638364850,3 to 9 Years,B.Com,$62K-$115K,"Washington, D.C.",USA,37,-95,64619,Digital Marketing Specialist,SEO Specialist,Bosch Limited,3,9,6.0,88500
2369789611037751,2 to 15 Years,BCA,$56K-$102K,"Washington, D.C.",USA,37,-95,13035,SEO Specialist,Content SEO Strategist,Cairn Energy,2,15,8.5,79000
2336529271296335,3 to 13 Years,B.Tech,$60K-$92K,"Washington, D.C.",USA,37,-95,78528,SEO Specialist,Content SEO Strategist,"Harley-Davidson, Inc.",3,13,8.0,76000
1171077974414073,0 to 8 Years,BCA,$63K-$117K,"Washington, D.C.",USA,37,-95,23002,Psychologist,Research Psychologist,LPL Financial Holdings,0,8,4.0,90000
387705215244433,3 to 15 Years,B.Com,$58K-$99K,"Washington, D.C.",USA,37,-95,106441,Copywriter,Creative Copywriter,Principal Financial,3,15,9.0,78500
1562601080950305,5 to 9 Years,BCA,$58K-$130K,"Washington, D.C.",USA,37,-95,19180,HR Manager,HR Compliance Specialist,Airbnb,5,9,7.0,94000
2555400868957125,5 to 14 Years,BCA,$59K-$99K,"Washington, D.C.",USA,37,-95,110575,Quality Assurance Analyst,QA Tester,Avantor,5,14,9.5,79000
1962471351117269,1 to 15 Years,M.Com,$59K-$119K,"Washington, D.C.",USA,37,-95,25608,Family Nurse Practitioner,Primary Care Provider,Occidental Petroleum,1,15,8.0,89000
777997388492961,1 to 15 Years,B.Tech,$62K-$83K,"Washington, D.C.",USA,37,-95,35307,Financial Advisor,Retirement Planner,IQVIA Holdings,1,15,8.0,72500
2059585048356817,1 to 8 Years,BA,$63K-$122K,"Washington, D.C.",USA,37,-95,37770,Litigation Attorney,Family Law Attorney,Micro Focus International,1,8,4.5,92500
1484196017000131,4 to 8 Years,BBA,$56K-$114K,"Washington, D.C.",USA,37,-95,25296,Customer Service Manager,Customer Experience Strategist,Tractor Supply Company,4,8,6.0,85000
165985244400989,5 to 11 Years,BBA,$61K-$112K,"Washington, D.C.",USA,37,-95,111338,Art Director,Art Curator,NMDC Limited,5,11,8.0,86500
347333771090862,1 to 10 Years,M.Com,$56K-$95K,"Washington, D.C.",USA,37,-95,36008,Systems Administrator,Database Administrator,Tata Power,1,10,5.5,75500
32940543659589,2 to 11 Years,B.Tech,$64K-$110K,"Washington, D.C.",USA,37,-95,115587,Structural Engineer,Design Engineer,Cheniere Energy,2,11,6.5,87000
494175346275039,4 to 10 Years,B.Com,$63K-$98K,"Washington, D.C.",USA,37,-95,129961,Customer Success Manager,Customer Support Specialist,O'Reilly Automotive,4,10,7.0,80500
1807304485608146,4 to 12 Years,MCA,$61K-$92K,"Washington, D.C.",USA,37,-95,30676,Email Marketing Specialist,Deliverability Analyst,NetEase,4,12,8.0,76500
2068772870054783,3 to 11 Years,M.Tech,$57K-$120K,"Washington, D.C.",USA,37,-95,83623,Procurement Manager,Procurement Analyst,Baidu,3,11,7.0,88500
2685234625411274,3 to 8 Years,BBA,$60K-$94K,"Washington, D.C.",USA,37,-95,32827,Software Architect,Enterprise Architect,Delek US Holdings,3,8,5.5,77000
985866595153406,5 to 12 Years,MBA,$62K-$120K,"Washington, D.C.",USA,37,-95,25831,Customer Success Manager,Customer Support Specialist,Havells India,5,12,8.5,91000
2230925032138837,2 to 10 Years,M.Com,$62K-$97K,"Washington, D.C.",USA,37,-95,114492,Business Analyst,IT Business Analyst,Altice USA,2,10,6.0,79500
103702320191788,2 to 12 Years,M.Com,$58K-$126K,"Washington, D.C.",USA,37,-95,23781,Graphic Designer,Web Graphic Designer,Marathon Petroleum,2,12,7.0,92000
257357128688348,3 to 11 Years,MCA,$59K-$120K,"Washington, D.C.",USA,37,-95,91359,Customer Service Manager,Service Quality Assurance Manager,Bosch Group,3,11,7.0,89500
1860992077265741,4 to 11 Years,BCA,$63K-$130K,"Washington, D.C.",USA,37,-95,60998,Web Designer,E-commerce Web Designer,Reliance Steel & Aluminum,4,11,7.5,96500
1311594872278207,0 to 14 Years,M.Com,$56K-$115K,"Washington, D.C.",USA,37,-95,57851,Nurse Manager,Nursing Director,Anheuser-Busch InBev SA/NV,0,14,7.0,85500
1856656814522705,4 to 12 Years,PhD,$58K-$87K,"Washington, D.C.",USA,37,-95,67080,QA Engineer,QA Manager,Grafton Group,4,12,8.0,72500
3015337551147139,2 to 8 Years,M.Com,$65K-$121K,"Washington, D.C.",USA,37,-95,58665,Network Administrator,Systems Administrator,KLA,2,8,5.0,93000
2395995880392146,5 to 10 Years,B.Com,$57K-$130K,"Washington, D.C.",USA,37,-95,35152,Network Administrator,Systems Administrator,NRG Energy,5,10,7.5,93500
1108892666868664,3 to 9 Years,MCA,$60K-$124K,"Washington, D.C.",USA,37,-95,13994,Brand Manager,Brand Strategist,Derwent London,3,9,6.0,92000
2974262819701813,2 to 11 Years,M.Tech,$64K-$111K,"Washington, D.C.",USA,37,-95,62944,Occupational Therapist,Mental Health Occupational Therapist,BMW Group,2,11,6.5,87500
671920980081792,1 to 12 Years,BCA,$64K-$111K,"Washington, D.C.",USA,37,-95,25158,Java Developer,Java Web Application Developer,Escorts Limited,1,12,6.5,87500
2682034957004509,3 to 13 Years,BCA,$59K-$115K,"Washington, D.C.",USA,37,-95,37341,Landscape Architect,Environmental Designer,Micro Focus International,3,13,8.0,87000
2811107573312300,3 to 13 Years,BA,$62K-$85K,"Washington, D.C.",USA,37,-95,68020,Operations Manager,Operations Director,Fluor,3,13,8.0,73500
2631698497034098,3 to 11 Years,M.Com,$62K-$100K,"Washington, D.C.",USA,37,-95,125150,Brand Manager,Product Brand Manager,BMW Group,3,11,7.0,81000
3042205146638734,0 to 11 Years,MCA,$63K-$91K,"Washington, D.C.",USA,37,-95,34093,HR Coordinator,Training Coordinator,Barclays,0,11,5.5,77000
1713363325741334,5 to 10 Years,B.Tech,$64K-$97K,"Washington, D.C.",USA,37,-95,108004,Physical Therapist,Orthopedic Physical Therapist,Booking Holdings,5,10,7.5,80500
151554946065415,5 to 13 Years,MBA,$65K-$99K,"Washington, D.C.",USA,37,-95,66102,Software Engineer,Frontend Developer,Downer Group,5,13,9.0,82000
692841382421217,4 to 8 Years,M.Tech,$56K-$84K,"Washington, D.C.",USA,37,-95,58106,Office Manager,Facilities Manager,Zee Entertainment Enterprises,4,8,6.0,70000
